|Titre : Castle in the Sky / Producteur : Isao Takahata / Date de sortie : 1986|
|Titre : Grave of the Fireflies / Producteur : Toru Hara / Date de sortie : 1988|
|Titre : My Neighbor Totoro / Producteur : Hayao Miyazaki / Date de sortie : 1988|
|Titre : Kiki's Delivery Service / Producteur : Hayao Miyazaki / Date de sortie : 1989|
|Titre : Only Yesterday / Producteur : Toshio Suzuki / Date de sortie : 1991|
|Titre : Porco Rosso / Producteur : Toshio Suzuki / Date de sortie : 1992|
|Titre : Pom Poko / Producteur : Toshio Suzuki / Date de sortie : 1994|
|Titre : Whisper of the Heart / Producteur : Toshio Suzuki / Date de sortie : 1995|
|Titre : Princess Mononoke / Producteur : Toshio Suzuki / Date de sortie : 1997|
|Titre : My Neighbors the Yamadas / Producteur : Toshio Suzuki / Date de sortie : 1999|
|Titre : Spirited Away / Producteur : Toshio Suzuki / Date de sortie : 2001|
|Titre : The Cat Returns / Producteur : Toshio Suzuki / Date de sortie : 2002|
|Titre : Howl's Moving Castle / Producteur : Toshio Suzuki / Date de sortie : 2004|
|Titre : Tales from Earthsea / Producteur : Toshio Suzuki / Date de sortie : 2006|
|Titre : Ponyo / Producteur : Toshio Suzuki / Date de sortie : 2008|
|Titre : Arrietty / Producteur : Toshio Suzuki / Date de sortie : 2010|
|Titre : From Up on Poppy Hill / Producteur : Toshio Suzuki / Date de sortie : 2011|
|Titre : The Wind Rises / Producteur : Toshio Suzuki / Date de sortie : 2013|
|Titre : The Tale of the Princess Kaguya / Producteur : Yoshiaki Nishimura / Date de sortie : 2013|
|Titre : When Marnie Was There / Producteur : Yoshiaki Nishimura / Date de sortie : 2014|
|Titre : The Red Turtle / Producteur : Toshio Suzuki, Isao Takahata, Vincent Maraval, Pascal Caucheteux, Grégoire Sorlat / Date de sortie : 2016|
