|Titre : Castle in the Sky / Producteur : Isao Takahata / Date de sortie : 1986 / Durée : 124 minutes|
|Titre : Grave of the Fireflies / Producteur : Toru Hara / Date de sortie : 1988 / Durée : 89 minutes|
|Titre : My Neighbor Totoro / Producteur : Hayao Miyazaki / Date de sortie : 1988 / Durée : 86 minutes|
|Titre : Kiki's Delivery Service / Producteur : Hayao Miyazaki / Date de sortie : 1989 / Durée : 102 minutes|
|Titre : Only Yesterday / Producteur : Toshio Suzuki / Date de sortie : 1991 / Durée : 118 minutes|
|Titre : Porco Rosso / Producteur : Toshio Suzuki / Date de sortie : 1992 / Durée : 93 minutes|
|Titre : Pom Poko / Producteur : Toshio Suzuki / Date de sortie : 1994 / Durée : 119 minutes|
|Titre : Whisper of the Heart / Producteur : Toshio Suzuki / Date de sortie : 1995 / Durée : 111 minutes|
|Titre : Princess Mononoke / Producteur : Toshio Suzuki / Date de sortie : 1997 / Durée : 134 minutes|
|Titre : My Neighbors the Yamadas / Producteur : Toshio Suzuki / Date de sortie : 1999 / Durée : 104 minutes|
|Titre : Spirited Away / Producteur : Toshio Suzuki / Date de sortie : 2001 / Durée : 124 minutes|
|Titre : The Cat Returns / Producteur : Toshio Suzuki / Date de sortie : 2002 / Durée : 75 minutes|
|Titre : Howl's Moving Castle / Producteur : Toshio Suzuki / Date de sortie : 2004 / Durée : 119 minutes|
|Titre : Tales from Earthsea / Producteur : Toshio Suzuki / Date de sortie : 2006 / Durée : 116 minutes|
|Titre : Ponyo / Producteur : Toshio Suzuki / Date de sortie : 2008 / Durée : 100 minutes|
|Titre : Arrietty / Producteur : Toshio Suzuki / Date de sortie : 2010 / Durée : 94 minutes|
|Titre : From Up on Poppy Hill / Producteur : Toshio Suzuki / Date de sortie : 2011 / Durée : 91 minutes|
|Titre : The Wind Rises / Producteur : Toshio Suzuki / Date de sortie : 2013 / Durée : 126 minutes|
|Titre : The Tale of the Princess Kaguya / Producteur : Yoshiaki Nishimura / Date de sortie : 2013 / Durée : 137 minutes|
|Titre : When Marnie Was There / Producteur : Yoshiaki Nishimura / Date de sortie : 2014 / Durée : 103 minutes|
|Titre : The Red Turtle / Producteur : Toshio Suzuki, Isao Takahata, Vincent Maraval, Pascal Caucheteux, Grégoire Sorlat / Date de sortie : 2016 / Durée : 80 minutes|
